"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","Foundation","BsmtExposure","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","LowQualFinSF","GrLivArea","BedroomAbvGr","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","PavedDrive","WoodDeckSF","PoolArea","Fence","MiscFeature","MiscVal","SaleType","SaleCondition","SalePrice","NewBuild","BSmtFinSFComb","TotalArea","TotalBaths","PorchSF","Neigh_Cat","AgeCat","LastSold","RemodelFromCat","SeasonSale","GarageScore","OverallScore","ExterScore","KitchenScore","GarageGrade"
2263,"60","RL",98,12328,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","Stone",146,4,"PConc",3,163,1149,"GasA",5,2,4,0,2541,4,10,5,1,5,"BuiltIn",4,3,3,120,0,1,"None",0,"WD","Normal",0,0,986,3690,4.5,32,5,4,3,1,3,16,40,12,5,2916
2264,"20","RL",52,51974,"Pave","None","IR1","Lvl",4,"CulDSac",1,"PosN","Norm","1Fam","1Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",710,5,"PConc",4,1559,2660,"GasA",5,2,4,0,2338,4,8,5,2,5,"Attchd",4,3,3,0,0,1,"None",0,"New","Partial",0,1,1101,4998,3.5,457,5,4,3,5,3,20,45,15,4,5550
2265,"190","RL",195,41600,"Pave","None","IR1","Lvl",4,"FR2",1,"Norm","Norm","2fmCon","1Story",5,5,"Gable","CompShg","HdBoard","HdBoard","None",0,3,"CBlock",5,53,1100,"GasW",3,2,4,0,1424,3,7,3,0,1,"2Types",2,3,1,144,0,1,"None",0,"WD","Normal",0,0,1047,2524,2.5,0,3,2,3,3,1,16,25,9,3,3312
2266,"120","RL",61,8035,"Pave","None","IR1","HLS",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",9,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",165,4,"PConc",5,815,1612,"GasA",5,2,4,0,1612,2,6,5,1,5,"Attchd",4,2,3,0,0,1,"None",0,"WD","Normal",0,1,797,3224,3,164,5,4,3,6,2,16,45,12,5,2224
2267,"20","RL",85,14082,"Pave","None","IR1","HLS",4,"Inside",1,"Norm","Norm","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",945,4,"PConc",5,662,2220,"GasA",5,2,4,0,2234,1,7,5,1,5,"Attchd",3,2,3,390,0,1,"None",0,"WD","Normal",0,1,1558,4454,2.5,80,5,4,3,6,1,16,40,12,4,2896
2268,"20","RL",81,13870,"Pave","None","IR1","HLS",4,"Inside",1,"PosA","PosA","1Fam","1Story",10,5,"Hip","CompShg","CemntBd","CmentBd","BrkFace",250,5,"PConc",5,590,1742,"GasA",5,2,4,0,2042,3,8,5,1,5,"Attchd",4,3,3,240,0,1,"None",0,"New","Partial",0,1,1152,3784,3,226,5,4,3,5,2,16,50,15,5,2896
2269,"20","RL",79,10960,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",6,5,"Hip","CompShg","HdBoard","HdBoard","None",0,3,"CBlock",2,1028,1284,"GasA",3,2,4,0,1284,3,5,5,0,1,"Attchd",2,2,3,0,0,1,"None",0,"COD","Abnorml",0,0,256,2568,3,192,3,3,3,1,2,16,30,9,3,1920
2270,"60","RL",78,12090,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",7,7,"Gable","CompShg","MetalSd","MetalSd","BrkFace",306,4,"CBlock",2,404,725,"GasA",5,2,4,0,1479,3,6,5,1,4,"Attchd",3,2,3,167,0,1,"None",0,"WD","Normal",0,0,321,2204,2.5,72,3,3,3,4,2,16,49,12,4,1936
2271,"20","RL",93,12299,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",7,6,"Gable","CompShg","Plywood","Plywood","Stone",67,3,"CBlock",2,201,1529,"GasA",3,2,4,0,1664,3,7,5,1,4,"Attchd",4,2,3,0,0,1,"None",0,"WD","Normal",0,0,1328,3193,3,0,3,3,3,2,2,16,42,9,4,2652
2272,"60","RL",61,11339,"Pave","None","IR1","Lvl",4,"Inside",1,"PosA","Norm","1Fam","2Story",7,5,"Hip","WdShake","HdBoard","Plywood","BrkFace",549,3,"CBlock",2,22,780,"GasA",3,2,4,0,1930,4,9,5,1,4,"Attchd",4,2,3,192,0,1,"None",0,"WD","Normal",0,0,758,2710,3.5,72,3,3,3,1,2,16,35,9,4,1924
2273,"20","RL",79,11850,"Pave","None","Reg","Lvl",4,"FR2",1,"Norm","Norm","1Fam","1Story",6,6,"Gable","CompShg","Plywood","Plywood","BrkFace",98,3,"CBlock",2,372,1153,"GasA",3,2,4,0,1177,3,6,5,0,1,"Attchd",4,2,3,204,0,4,"None",0,"WD","Normal",0,0,781,2330,2,103,3,3,3,1,2,16,36,9,4,1980
2274,"20","RL",80,10400,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",6,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",253,3,"CBlock",2,356,1259,"GasA",5,2,4,0,1353,2,5,5,1,4,"Attchd",3,2,3,240,0,1,"None",0,"WD","Normal",0,0,903,2612,3,141,3,3,3,3,2,16,30,9,3,1912
2275,"20","RL",128,13001,"Pave","None","IR1","Lvl",4,"Inside",1,"PosN","Norm","1Fam","1Story",6,5,"Hip","CompShg","HdBoard","HdBoard","BrkFace",176,3,"CBlock",3,1012,1625,"GasA",3,2,4,0,1220,2,6,5,1,4,"Attchd",2,2,3,0,0,1,"None",0,"WD","Normal",0,0,613,2845,2.5,249,3,3,3,1,2,16,30,9,3,3776
2276,"80","RL",64,8991,"Pave","None","IR1","Lvl",4,"CulDSac",1,"PosN","Norm","1Fam","SLvl",7,6,"Gable","CompShg","Plywood","Plywood","Stone",130,3,"CBlock",5,0,1228,"GasA",3,2,4,0,1324,3,5,5,1,3,"Attchd",4,2,3,407,0,1,"None",0,"WD","Normal",0,0,1228,2552,2.5,36,3,3,3,1,1,16,42,9,4,2340
2277,"60","RL",80,8000,"Pave","None","Reg","Lvl",4,"Inside",1,"PosN","Norm","1Fam","2Story",6,6,"Gable","CompShg","HdBoard","HdBoard","None",0,3,"CBlock",2,0,1084,"GasA",3,2,4,0,1877,4,8,5,1,4,"Attchd",2,2,3,0,0,1,"None",0,"WD","Normal",0,0,1084,2961,3.5,96,3,3,3,1,1,16,36,9,3,1952
2278,"20","RL",63,9457,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",5,6,"Gable","CompShg","MetalSd","MetalSd","None",0,3,"CBlock",2,359,925,"GasA",3,2,4,0,1422,3,7,4,0,1,"Detchd",2,2,3,252,0,3,"None",0,"WD","Normal",0,0,566,2347,2,0,2,3,3,3,2,16,30,9,3,2304
2279,"20","RL",66,7920,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",5,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",32,3,"CBlock",2,214,914,"GasA",5,2,4,0,914,3,5,5,0,1,"Attchd",3,1,3,120,0,1,"None",0,"WD","Normal",0,0,700,1828,1,0,2,3,3,4,2,20,25,9,5,1472
2280,"20","RL",100,17199,"Pave","None","Reg","Lvl",4,"FR2",1,"Norm","Norm","1Fam","1Story",4,7,"Gable","CompShg","MetalSd","MetalSd","None",0,3,"BrkTil",2,600,914,"GasA",5,2,4,0,914,2,4,5,0,1,"Basment",2,1,3,140,0,3,"None",0,"WD","Normal",0,0,314,1828,1,0,2,2,3,1,3,12,28,12,3,810
2281,"120","RH",33,4113,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",6,5,"Gable","CompShg","MetalSd","MetalSd","None",0,4,"PConc",3,1337,1337,"GasA",5,2,4,0,1337,2,5,5,1,4,"Attchd",4,2,3,136,0,1,"None",0,"WD","Normal",0,0,0,2674,2,68,2,4,3,1,3,16,30,12,4,2044
2282,"120","RH",26,10943,"Pave","None","IR2","Lvl",4,"FR2",1,"Norm","Norm","TwnhsE","1Story",6,5,"Gable","CompShg","MetalSd","MetalSd","None",0,4,"PConc",2,475,1405,"GasA",5,2,4,0,1337,2,5,5,1,4,"Attchd",4,2,3,0,0,1,"None",0,"WD","Normal",0,0,930,2742,3,68,2,3,3,3,2,16,30,12,4,2088
2283,"160","RM",21,2205,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","Twnhs","2Story",6,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",567,3,"CBlock",2,213,525,"GasA",3,2,4,0,1092,3,6,5,0,1,"Detchd",2,1,3,144,0,1,"None",0,"WD","Normal",0,0,312,1617,1.5,0,1,3,3,1,1,16,36,9,3,1056
2284,"160","RM",21,2058,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","Twnhs","2Story",6,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",265,3,"CBlock",2,672,672,"GasA",5,2,4,0,1218,4,7,5,0,1,"Detchd",2,1,3,0,0,1,"None",0,"WD","Normal",0,0,0,1890,1.5,28,1,3,3,1,1,16,30,9,5,1056
2285,"120","RL",24,2304,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","Twnhs","1Story",7,7,"Gable","CompShg","Plywood","Brk Cmn","None",0,3,"CBlock",2,423,1061,"GasA",3,2,4,0,1055,2,4,5,0,1,"Attchd",2,1,3,108,0,1,"None",0,"WD","Normal",0,0,638,2116,2,32,2,3,3,1,2,16,49,9,3,1276
2286,"20","RL",65,7150,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",5,6,"Hip","CompShg","HdBoard","HdBoard","BrkFace",52,3,"CBlock",2,263,988,"GasA",3,2,4,0,988,3,5,5,0,1,"Detchd",2,1,3,0,0,1,"None",0,"WD","Normal",0,0,725,1976,2,0,2,2,3,1,1,16,30,9,3,1440
2287,"20","RL",96,12469,"Pave","None","Reg","Lvl",4,"FR2",1,"Norm","Norm","1Fam","1Story",9,5,"Hip","CompShg","VinylSd","VinylSd","Stone",378,5,"PConc",5,639,1790,"GasA",5,2,4,0,1816,3,7,5,1,5,"Attchd",4,3,3,186,0,1,"None",0,"New","Partial",0,1,1151,3606,3,36,5,4,3,5,2,16,45,15,5,2920
2288,"20","RL",91,11825,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",8,5,"Gable","CompShg","CemntBd","CmentBd","Stone",302,4,"PConc",3,1694,1694,"GasA",5,2,4,0,1694,3,7,5,1,5,"Attchd",3,3,3,0,0,1,"None",0,"New","Partial",0,1,0,3388,2,112,5,4,3,5,3,16,40,12,4,3424
2289,"20","RL",110,14333,"Pave","None","Reg","Lvl",4,"Corner",1,"Norm","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",5,590,2108,"GasA",5,2,4,0,2122,2,7,5,1,6,"Attchd",4,3,3,130,0,1,"None",0,"New","Partial",0,1,1518,4230,3.5,142,5,4,3,6,1,16,40,12,4,3752
2290,"60","RL",107,13641,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",9,5,"Hip","CompShg","CemntBd","CmentBd","BrkFace",456,5,"PConc",5,630,1934,"GasA",5,2,4,0,2656,3,8,5,1,5,"Attchd",3,3,3,268,0,1,"None",0,"New","Partial",0,1,1304,4590,3.5,58,5,4,3,6,1,16,45,15,5,4160
2291,"60","RL",110,13440,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",190,4,"PConc",2,1108,1108,"GasA",5,2,4,0,2550,4,11,5,1,5,"BuiltIn",4,3,3,120,0,1,"None",0,"New","Partial",0,1,0,3658,2.5,39,5,4,3,5,2,16,40,12,5,2680
2292,"20","RL",105,15431,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",10,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",400,5,"PConc",5,564,1994,"GasA",5,2,4,0,2046,2,7,5,2,5,"Attchd",4,3,3,188,0,1,"None",0,"WD","Normal",0,0,1430,4040,3.5,240,5,4,3,5,2,16,50,15,5,3512
2293,"20","RL",107,13891,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",9,5,"Hip","CompShg","VinylSd","VinylSd","Stone",456,5,"PConc",5,740,2552,"GasA",5,2,4,0,2552,3,8,5,2,6,"Attchd",4,3,3,130,0,1,"None",0,"New","Partial",0,1,1812,5104,3,28,5,4,3,6,2,16,45,15,5,3728
2294,"60","RL",118,13654,"Pave","None","IR1","Lvl",4,"CulDSac",1,"Norm","Norm","1Fam","2Story",9,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",365,4,"PConc",5,1704,1704,"GasA",5,2,4,0,2758,4,9,5,1,6,"BuiltIn",4,3,3,282,0,1,"None",0,"WD","Normal",0,0,0,4462,2.5,55,5,4,3,5,3,16,45,12,5,3256
2295,"20","RL",59,17169,"Pave","None","IR2","Lvl",4,"CulDSac",1,"Norm","Norm","1Fam","1Story",10,5,"Hip","CompShg","CemntBd","CmentBd","BrkFace",970,5,"PConc",4,636,2320,"GasA",5,2,4,0,2290,2,7,5,1,5,"Attchd",4,3,3,192,0,1,"None",0,"New","Partial",0,1,1684,4610,4.5,30,5,4,3,6,2,16,50,15,5,4696
2296,"60","RL",134,16659,"Pave","None","IR1","Lvl",4,"Corner",1,"Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",2,1582,1582,"GasA",5,2,4,0,2152,3,7,5,1,5,"Detchd",2,2,3,0,0,1,"None",0,"New","Partial",0,1,0,3734,2.5,368,5,4,3,5,3,16,40,12,4,2912
2297,"60","RL",82,9709,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",120,5,"PConc",5,140,918,"GasA",5,2,4,0,2100,3,8,5,2,5,"BuiltIn",4,3,3,172,0,1,"None",0,"New","Partial",0,1,778,3018,3.5,104,5,4,3,6,2,16,40,15,5,3144
2298,"20","RL",94,13615,"Pave","None","IR1","HLS",4,"Corner",2,"Norm","Norm","1Fam","1Story",9,5,"Hip","CompShg","MetalSd","MetalSd","Stone",510,5,"PConc",5,1802,1802,"GasA",5,2,4,0,1802,3,7,5,1,5,"Attchd",4,3,3,158,0,1,"None",0,"WD","Normal",0,1,0,3604,2.5,105,5,4,3,6,3,16,45,15,5,3372
2299,"60","RL",99,13069,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",502,4,"PConc",4,1706,1706,"GasA",5,2,4,0,2956,5,11,5,1,6,"BuiltIn",3,3,3,194,0,1,"None",0,"WD","Normal",0,0,0,4662,2.5,50,5,4,3,1,2,16,40,12,5,3664
2300,"60","RL",110,14277,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",280,4,"PConc",3,379,1317,"GasA",5,2,4,0,2385,3,7,5,1,5,"Attchd",4,3,3,192,0,1,"None",0,"WD","Normal",0,0,938,3702,3.5,228,5,4,3,1,1,16,40,12,4,3272
2301,"60","RL",85,12568,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","Stone",246,4,"PConc",4,226,895,"GasA",5,2,4,0,1818,3,8,5,1,5,"Attchd",4,3,3,196,0,1,"None",0,"New","Partial",0,1,669,2713,3.5,104,5,4,3,6,2,16,40,12,5,3096
2302,"20","RL",70,9926,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,4,"PConc",3,436,1614,"GasA",5,2,4,0,1614,3,7,5,0,1,"Attchd",3,3,3,100,0,1,"None",0,"WD","Normal",0,0,1178,3228,3,38,5,4,3,5,3,16,35,12,4,3512
2303,"20","RL",71,9254,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,4,"PConc",2,1602,1721,"GasA",5,2,4,0,1721,3,7,5,0,1,"Attchd",3,2,3,168,0,1,"None",0,"WD","Normal",0,0,119,3442,3,27,5,4,3,1,1,16,40,12,4,2216
2304,"60","RL",92,10732,"Pave","None","IR1","Lvl",4,"Corner",1,"Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",2,1298,1298,"GasA",5,2,4,0,1828,3,7,5,0,1,"BuiltIn",3,3,3,0,0,1,"None",0,"New","Partial",0,1,0,3126,2.5,40,5,4,3,5,1,16,40,12,4,3504
2305,"120","RL",34,3901,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","Twnhs","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","Stone",182,4,"PConc",4,436,1302,"GasA",5,2,4,0,1302,1,5,5,1,5,"Attchd",3,2,3,110,0,1,"None",0,"New","Partial",0,0,866,2604,2.5,50,5,4,3,5,2,16,30,12,4,2524
2306,"120","RL",34,3903,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","Twnhs","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","Stone",182,4,"PConc",4,272,1302,"GasA",5,2,4,0,1302,1,5,5,1,5,"Attchd",3,2,3,110,0,1,"None",0,"WD","Normal",0,0,1030,2604,2.5,50,5,4,3,5,3,16,30,12,4,2524
2307,"120","RL",41,6289,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","Stone",256,4,"PConc",4,600,1362,"GasA",5,2,4,0,1362,2,6,5,1,5,"Attchd",3,2,3,192,0,1,"None",0,"WD","Normal",0,0,762,2724,3,28,5,4,3,5,3,16,30,12,4,1840
2308,"120","RL",34,4590,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","Twnhs","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",108,4,"PConc",3,1530,1554,"GasA",5,2,4,0,1554,2,6,5,1,5,"Attchd",3,2,3,156,0,1,"None",0,"CWD","Normal",0,1,24,3108,2,73,5,4,3,6,3,16,40,12,4,2508
2309,"120","RL",48,7841,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",9,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",394,5,"PConc",2,729,1577,"GasA",5,2,4,0,1577,2,6,5,1,5,"Attchd",3,2,3,203,0,1,"None",0,"WD","Normal",0,0,848,3154,3,39,5,4,3,1,3,16,45,15,5,2256
2310,"120","RL",48,6240,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",8,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",176,4,"PConc",2,1300,1324,"GasA",5,2,4,0,1324,2,6,5,1,5,"Attchd",4,2,3,0,0,1,"None",0,"New","Partial",0,1,24,2648,2,38,5,4,3,6,2,16,40,12,4,2200
2311,"120","RL",48,3242,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",7,5,"Gable","CompShg","VinylSd","Wd Shng","Stone",235,4,"PConc",2,405,1405,"GasA",5,2,4,0,1405,2,6,5,1,5,"Attchd",3,2,3,136,0,1,"None",0,"WD","Normal",0,0,1000,2810,3,36,5,4,3,1,2,16,35,12,4,1912
2312,"60","RL",59,15810,"Pave","None","IR1","Lvl",4,"Inside",1,"RRAn","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"CBlock",2,768,768,"GasA",5,2,4,0,1496,3,7,5,0,1,"Attchd",2,2,3,100,0,1,"None",0,"New","Partial",0,1,0,2264,3,0,3,4,3,6,3,16,30,12,4,2288
2313,"60","RL",65,10237,"Pave","None","Reg","Lvl",4,"Inside",1,"RRAn","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",2,768,768,"GasA",5,2,4,0,1536,3,6,5,1,5,"Attchd",4,2,3,100,0,1,"None",0,"WD","Normal",0,0,0,2304,2.5,38,3,4,3,5,3,16,30,12,4,1600
2314,"60","RL",58,13204,"Pave","None","IR1","Lvl",4,"Inside",1,"RRAn","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",44,3,"PConc",2,608,608,"GasA",5,2,4,0,1458,3,6,5,0,1,"BuiltIn",4,2,3,100,0,1,"None",0,"New","Partial",0,1,0,2066,2,33,3,4,3,5,3,16,35,9,4,1816
2315,"60","RL",62,8857,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",2,738,738,"GasA",5,2,4,0,1495,3,7,5,1,5,"Attchd",3,2,3,100,0,1,"None",0,"New","Partial",0,1,0,2233,2.5,30,3,4,3,6,2,16,30,12,4,1760
2316,"60","RL",63,9729,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",2,698,698,"GasA",5,2,4,0,1746,3,6,5,1,5,"BuiltIn",2,3,3,0,0,1,"None",0,"New","Partial",0,1,0,2444,3.5,34,3,4,3,5,3,16,30,12,4,1400
2317,"20","RL",88,12216,"Pave","None","IR1","Lvl",4,"Corner",1,"Norm","Norm","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,"PConc",4,408,1326,"GasA",5,2,4,0,1326,3,6,5,0,1,"Attchd",4,2,3,120,0,1,"Shed",2000,"WD","Normal",0,0,918,2652,3,23,3,4,3,1,3,16,30,9,4,1552
2318,"60","RL",72,8229,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","Stone",22,4,"PConc",4,752,752,"GasA",5,2,4,0,1504,3,6,5,0,1,"Attchd",4,2,3,100,0,1,"None",0,"New","Partial",0,1,0,2256,2.5,32,3,4,3,6,1,16,30,12,4,1760
2319,"60","RL",64,7713,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",16,4,"PConc",2,728,728,"GasA",5,2,4,0,1456,3,7,5,0,1,"Attchd",4,2,3,100,0,1,"None",0,"New","Partial",0,1,0,2184,2.5,24,3,4,3,6,3,16,35,12,4,1600
2320,"20","RL",64,7697,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",7,6,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,4,"PConc",2,1246,1246,"GasA",5,2,4,0,1258,3,6,5,0,1,"Attchd",3,2,3,0,0,1,"None",0,"New","Partial",0,1,0,2504,2,0,3,4,3,6,2,16,42,12,4,1848
2321,"120","RL",53,3621,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","TwnhsE","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",72,4,"PConc",5,322,1406,"GasA",5,2,4,0,1589,2,7,5,1,4,"Attchd",4,3,3,143,0,1,"None",0,"WD","Normal",0,0,1084,2995,3,20,3,4,3,1,1,16,40,12,4,2520
2322,"20","RL",53,3710,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,4,"PConc",4,1266,1266,"GasA",5,2,4,0,1266,2,6,5,1,5,"Attchd",4,2,3,100,0,1,"None",0,"New","Partial",0,1,0,2532,2,16,3,4,3,6,2,16,35,12,4,1552
2323,"80","RL",65,16219,"Pave","None","IR2","Lvl",4,"Inside",1,"Norm","Norm","1Fam","SLvl",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",5,56,835,"GasA",5,2,4,0,1119,2,5,5,0,1,"Attchd",4,2,3,100,0,1,"None",0,"WD","Normal",0,0,779,1954,3,24,3,4,3,5,2,16,35,12,4,1748
2324,"80","RL",87,11084,"Pave","None","IR1","Lvl",4,"Corner",1,"Norm","Norm","1Fam","SLvl",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",2,192,384,"GasA",5,2,4,0,1374,3,8,5,1,5,"BuiltIn",4,2,3,100,0,1,"None",0,"WD","Family",0,0,192,1758,3.5,0,3,4,3,1,3,16,35,12,4,1600
2325,"20","RL",59,10936,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",4,1510,1510,"GasA",5,2,4,0,1525,3,6,5,1,5,"Attchd",3,2,3,100,0,1,"None",0,"New","Partial",0,1,0,3035,2.5,18,3,4,3,6,2,16,35,12,4,2136
2326,"80","RL",87,11950,"Pave","None","IR1","Lvl",4,"Corner",1,"Norm","Norm","1Fam","SLvl",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",2,384,384,"GasA",5,2,4,0,1394,3,7,5,1,4,"BuiltIn",4,2,3,100,0,1,"None",0,"WD","Normal",0,0,0,1778,2.5,0,3,4,3,1,2,16,35,12,4,1600
2327,"60","RL",63,7875,"Pave","None","Reg","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,4,"PConc",2,847,847,"GasA",5,2,4,0,1948,4,8,5,1,5,"BuiltIn",4,2,3,0,0,1,"None",0,"WD","Normal",0,0,0,2795,2.5,48,3,4,3,1,3,16,35,12,4,1736
2328,"60","RL",59,8740,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,"PConc",2,280,854,"GasA",5,2,4,0,1995,4,8,5,1,5,"BuiltIn",4,2,3,264,0,1,"None",0,"WD","Normal",0,0,574,2849,2.5,48,3,4,3,1,3,16,35,12,4,1740
2329,"60","RL",58,9487,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,"PConc",2,395,915,"GasA",5,2,4,0,1690,3,7,5,1,4,"Attchd",3,2,3,0,0,1,"None",0,"WD","Normal",0,0,520,2605,3.5,50,3,3,3,1,3,16,30,9,3,1768
2330,"60","RL",59,9649,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,"PConc",2,941,941,"GasA",5,2,4,0,1644,3,7,5,1,4,"Attchd",3,2,3,460,0,1,"None",0,"WD","Normal",0,0,0,2585,2.5,42,3,3,3,4,3,16,30,9,3,1840
2331,"60","RL",100,12191,"Pave","None","IR1","Lvl",4,"Inside",1,"Norm","Norm","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",515,4,"PConc",4,598,1779,"GasA",5,2,4,0,2551,4,8,5,2,4,"Attchd",4,3,3,76,0,1,"None",0,"WD","Normal",0,0,1181,4330,3.5,61,5,3,3,3,3,16,40,12,4,3700
